date,p5,p25,p50,p75,p95
2027-07-22,332.7323243245585,399.7907434074924,466.1852613018459,531.0797680855177,647.879496945624
2027-07-23,332.0511938149178,400.97107550511186,466.21245122561606,532.2593902539828,652.0210403375933
2027-07-26,329.9507828662105,401.2760597821259,465.7293165294858,532.4651055291646,654.2898103823961
2027-07-27,331.4046502700085,401.3587022833918,466.50542157146003,534.5653978890383,654.1309731200377
2027-07-28,331.3427469566872,402.03796549968524,465.99681909722017,535.0344791852718,653.0647237224414
2027-07-29,332.8610062482969,402.759223500692,467.3914171432916,536.934470634619,654.5993566577636
2027-07-30,331.55959771032786,404.1307802701456,465.91904961424365,535.7376965905846,654.1446982049836
2027-08-02,332.3385008540935,404.96906173742263,466.2189750203546,535.5990137379026,654.81948159229
2027-08-03,332.656069262968,404.9112636870526,467.50919212283793,537.0719121889656,653.7498176508919
2027-08-04,331.17672764021773,405.00266910911523,467.4632988211141,537.066826692732,655.2317453209554
2027-08-05,332.63996959158237,406.00867903616984,467.7852065892337,536.1741301319383,651.8503131569692
2027-08-06,332.8613195880546,405.9819273761351,467.5925827775608,538.3076910158693,651.5378511233666
2027-08-09,332.0606227384195,408.6227555502776,467.48339146031174,540.4367228776391,653.5266163696322
2027-08-10,331.6731222585975,408.6197162549124,468.9998683482347,538.4785617203352,658.760244354143
2027-08-11,333.74652009986085,407.3051922721787,469.2257227717998,540.2841550585185,656.2896950755627
2027-08-12,332.83892282445265,406.96557789223345,469.9754708670329,542.3533384317316,655.6532828486836
2027-08-13,334.60458190664815,406.8038888846943,469.1966742115471,543.5733364788051,655.7229948520734
2027-08-16,337.0394791996142,406.9607466287827,469.60172448760744,544.1808366003748,658.1869898965405
2027-08-17,335.9696843410065,406.66684126380335,470.4184057772575,545.9255942552714,657.9395312414464
2027-08-18,336.70257131143296,406.25602575909704,470.8292100381841,546.0397542394196,658.1846544915782
2027-08-19,335.54277931984564,405.95071702317927,470.857671225501,547.7048970888967,661.3389637506181
2027-08-20,332.62399227570967,406.7002070767166,468.6669782009832,548.6248962085328,662.1450276976925
2027-08-23,334.899627619807,408.0874451383908,470.5811320346362,548.1241844852763,659.9270883892485
2027-08-24,334.6187044068037,407.26494856518997,471.08401849869585,547.5115945875896,665.4852950971896
2027-08-25,334.7820032205902,409.0230911691392,472.27613626994514,548.3719046784763,665.4687161995624
2027-08-26,335.78731537156,408.7682804343492,473.8364393040835,549.4054163353175,669.4165484256548
2027-08-27,337.6560392025281,409.99257708660207,474.0871042485452,549.5888283820251,667.4345329181299
2027-08-30,338.2050737519012,409.8761910511584,475.0443342363361,549.304728341658,665.0715806680407
2027-08-31,337.20726941757516,410.5435219246105,472.3294341654347,550.8925870816626,668.0592782124572
2027-09-01,338.47029710568637,410.29583868136507,474.1110210279842,549.9086131896725,669.8745166259641
2027-09-02,337.3764946166153,410.03412138146814,474.16031003235867,552.3901714393131,670.2769221321895
2027-09-03,337.8708582260796,409.90593447829133,476.0832409293933,552.1024748072106,670.4789595042039
2027-09-06,334.7802624058772,410.78284434573334,475.3754479834222,553.4818988057445,675.9379788446623
2027-09-07,335.71922199840054,410.9024107074711,475.7942854510193,554.8588421139705,675.1741184474596
2027-09-08,333.4090234427243,410.8032352406759,477.5893209181322,556.1635691681513,680.6107172801636
2027-09-09,333.5257869635591,410.39991341233,477.8433355870726,555.804832773046,680.7908150989919
2027-09-10,333.3847392676967,411.8955148469006,478.84501254523116,555.5559307777431,682.0723935201908
2027-09-13,334.3349330717282,411.5760954598939,479.0919304597684,557.0489824130717,679.4946798874281
2027-09-14,334.593885841197,412.2011170005725,478.62289743642305,556.220979182353,679.7928675453879
2027-09-15,336.1162517776038,414.2810746045309,480.9772757003435,557.9524065784968,682.0287871434542
2027-09-16,335.90672669052213,412.8766173702791,480.9756399015918,554.8318528302063,682.3155852862276
2027-09-17,334.5207060179457,414.52851599502446,481.9820999435261,557.0203033850396,681.3775307123173
2027-09-20,333.3548923964043,413.3176280785141,482.2857905811387,558.7962824088854,685.4365950056232
2027-09-21,334.89247542568495,414.4415763534116,482.3376877385282,557.951377579054,687.7472856444884
2027-09-22,333.52830307423557,415.65801906622056,480.4470651034002,559.7711377895807,690.8857337379325
2027-09-23,333.64391244334263,414.5063658367934,481.58842950373815,560.9538480939992,689.4593336192453
2027-09-24,332.31983403828,411.51328620536685,482.38974653564026,562.6820340807541,690.8072565631672
2027-09-27,334.51319218002106,413.01496681601964,483.0911388707784,562.9761694120655,691.1132201811574
2027-09-28,333.5912697039251,411.2010250587261,484.75955643506444,562.5928346001009,695.6762941960757
2027-09-29,331.2996297201964,413.6013496435412,484.70311572846185,561.8690493351658,694.2102520504635
2027-09-30,332.39660484517435,412.9533144832668,485.43658279276536,563.3783193584034,699.2079796355692
2027-10-01,333.4340122443047,412.68305693002867,485.82847411718035,564.2140658193327,703.8334562632278
2027-10-04,335.3155886129958,413.73966526735325,486.5066777150309,565.3301795180321,705.7121088381874
2027-10-05,336.02128314763337,414.91085471895576,487.5877371275418,565.2129791267603,700.4528364740336
2027-10-06,333.260505774042,415.77728978404247,488.20363575204175,567.731509803161,702.2586127973649
2027-10-07,335.622729085503,416.0258637396728,488.244697572069,569.5008273131903,700.9196896751481
2027-10-08,337.3763217986487,415.3178265872788,488.77068309896913,569.4518912545866,706.9287342296617
2027-10-11,338.0946455139751,415.94534776862645,487.239276395061,569.3301081628945,704.4088555294456
2027-10-12,337.43381406752326,415.3571511154192,488.964509911508,571.5698531275218,703.0738466218478
2027-10-13,338.245488799401,416.2675285367758,487.64180226419205,572.8356349920399,704.7623368722986
2027-10-14,338.56469370291603,416.45031862074296,488.48194826767883,571.62829803189,709.7484542092386
2027-10-15,340.2377866221878,419.1591221131703,489.6693937096371,572.9441801932221,712.5867180522831
2027-10-18,339.7309639255176,418.97608628270905,491.7323680346923,573.9019987764909,709.3499886269394
2027-10-19,339.5505234902762,422.2816023426643,491.6538821645799,574.572251048648,710.9767520106274
2027-10-20,337.929058070296,421.16126647626476,492.5328109356452,575.9415966238784,715.3448081478106
2027-10-21,336.69439647227216,421.62087661955235,494.7542463958839,578.7933770106642,715.9408505858643
2027-10-22,337.54037722902746,421.1167156121975,493.5321539674042,579.2875279526486,714.7759994261326
2027-10-25,339.29873253753067,422.4460678589031,492.65218818421357,581.8137748983527,715.8598672308021
2027-10-26,339.4869862848028,422.4516387604082,494.7860493539999,583.4135458506375,718.4372483139202
2027-10-27,341.16046820647455,423.9369948331309,494.15144411427093,582.3557660868308,711.9295776400871
2027-10-28,340.3287284520489,422.54765341852226,495.95506673100806,585.459949129252,714.7303210209114
2027-10-29,340.85279002287405,422.8175541577442,496.52917427888394,586.2238563890168,710.9746089415166
2027-11-01,341.06938402262415,422.16755574876714,496.5299291884451,589.0750868193948,722.0323064085215
2027-11-02,340.6028451614528,422.3538501788005,497.85809420273176,588.8240687137807,716.368701208151
2027-11-03,339.3552609360903,424.32348785310205,500.43972019339844,587.5411902966573,720.2968364824267
2027-11-04,340.1114656788406,424.3408957480522,499.44533484904014,588.3099895633985,722.536738498601
2027-11-05,340.72225190113664,424.6993386724004,499.4524482888635,587.9260630567671,726.1630695131015
2027-11-08,340.2478502486498,423.976142717873,498.50347797068696,589.950774898154,726.6231528204912
2027-11-09,340.1218825389449,423.7305417958591,499.42398163992095,590.5580037073954,731.0615156556098
2027-11-10,339.6028290161712,427.1572245333374,498.7989726805627,590.5108375705531,729.3296236829815
2027-11-11,339.75800807644356,427.5744465106337,500.76616121024006,594.2622222277405,727.6878795473663
2027-11-12,340.7557861627115,428.2757109141017,503.79130766254343,594.4177747290861,731.4857275580351
2027-11-15,343.5776092570406,426.65258913134676,502.10464803855945,596.1268457934171,733.8543748680496
2027-11-16,342.03080220819027,425.6931622236495,502.8426340715996,595.8305697173934,732.1532130442598
2027-11-17,341.03696860699836,430.05134038696673,504.32823478727937,597.9048315955342,730.729997336081
2027-11-18,339.8046034137679,428.9303571798295,507.5412367501649,597.0470645622588,733.0913722040082
2027-11-19,340.99923344249186,431.43985331988745,506.0521128434703,598.5782234836032,732.2225111530356
2027-11-22,341.4170739252024,431.829949295172,507.10811830455,600.072640197721,732.2841520849548
2027-11-23,342.5378347960325,433.0727522497278,507.96379477767573,600.7780112457988,736.0599553524153
2027-11-24,339.6162610858132,431.9993775345001,509.0975537886522,598.6192753770537,733.8800679933087
2027-11-25,341.01001486705263,431.9139440371312,509.7688637986389,600.650569159709,737.2474458319065
2027-11-26,340.54256153004377,431.95728769110747,508.9493114396342,597.9356572457527,738.1556559977621
2027-11-29,340.14485253921185,432.42629088130735,510.05044899682673,599.4658828247774,733.3690492345227
2027-11-30,340.0233475657403,432.1040818350895,511.2216217085082,597.5912358492778,730.8519607525265
2027-12-01,341.3537016641442,432.80146052487606,512.6510549267903,600.037386272405,734.5078142936803
2027-12-02,344.0807506940906,432.1162564154801,513.1678554533173,599.8349908315581,733.0347722863974
2027-12-03,344.52608672360174,435.6652233885582,512.7387041285067,600.4126451069131,734.4644388411916
2027-12-06,341.6948867101293,434.9899934078685,512.9342635428663,599.7455176668499,739.1365327908621
2027-12-07,340.09005645131526,435.244116593091,513.229933465786,600.2376834162499,742.0978423032414
2027-12-08,343.0023330739658,435.0463519743925,513.2719881308208,599.7970296349173,749.1001316022376
2027-12-09,344.341957176709,434.7902193973674,513.8576221847601,599.2478709753285,746.224920262929
2027-12-10,342.46107727598184,434.8688553340236,512.7201242584456,601.7929032394121,746.0901625470524
2027-12-13,343.63767473828165,434.4292024315678,513.7406866758512,603.3733589999248,744.2007636025279
2027-12-14,342.57128098252133,435.87128052932866,512.9763669524775,606.2461523684989,749.6815686656626
2027-12-15,342.4845815215132,436.1872450785909,512.2237651293576,607.4264830233941,749.0242607623699
2027-12-16,343.42910233940455,437.65473602788376,513.2860311103414,607.4693912749882,750.8221093378206
2027-12-17,344.80729714155206,440.1998218101479,516.1154360396813,609.3071169186951,749.4590507674778
2027-12-20,343.49334522522713,438.5128271793911,514.1684298293253,607.8212967368208,750.4948648695982
2027-12-21,344.05361438827765,439.7960409457834,515.3703849770143,610.4056261734991,752.0745764557162
2027-12-22,341.58229054570563,438.2989540028822,514.7070596706892,612.5418354951205,757.8545419079828
2027-12-23,343.7805381644213,437.95147927847546,516.1344435643151,612.4426230875991,762.9984228728462
2027-12-24,344.06311271237905,441.11304894699697,517.1616668522906,612.8999640911665,759.7174379322798
2027-12-27,345.3326773406155,441.1361242490538,518.238088574612,616.7764764795558,758.5241047271347
2027-12-28,343.105685495427,440.8543444527973,520.0659979782629,615.8359629956936,766.9374683712404
2027-12-29,346.43935025065264,441.96587558215924,521.009247295646,615.4850592541642,766.9863717848801
2027-12-30,345.37056450613346,441.2613267952885,522.4473560863398,617.257419020104,764.9258257286527
2027-12-31,345.2675910910147,441.3251083075007,522.7112553429301,615.856311010037,765.7821979054216
2028-01-03,347.9450369142773,440.39145317624343,522.2440465625684,617.0321946509841,766.4106118403442
2028-01-04,348.7320194164803,440.9658289826435,523.5067955926625,617.2439617033871,764.3290012539949
2028-01-05,347.6649278960228,440.97351290957675,522.8539232884982,620.35122583159,765.7984924304129
2028-01-06,348.9073081809763,440.8047598147202,523.0223732345829,621.8163840284562,766.9761776634591
2028-01-07,345.7469340224673,442.10815416769753,521.737601492166,621.0818147047867,772.5222893341412
2028-01-10,344.84450527077735,440.9632187134769,521.0191823090873,619.5360948912466,778.21800596377
2028-01-11,344.6542503566557,442.8391158197288,524.9577290558098,622.4250615273259,778.1685285165485
2028-01-12,344.18470567800824,443.5557628447265,525.6593102145501,622.8717967522291,776.0656088715906
2028-01-13,347.62734773236957,442.1107789531454,526.8803866279131,621.2157488473664,778.160034844007
2028-01-14,346.1574931843759,442.47709809821197,526.7426192642858,624.4090621053886,778.14130912205
2028-01-17,347.44425704632476,444.4165772934382,528.6043338164172,624.8689594340256,781.7779101854251
2028-01-18,349.15952184933224,444.3713517482043,526.9675087722854,626.8793571994215,783.5999933014552
2028-01-19,351.0815307193576,443.1052068587394,527.713918359208,628.8087918476833,783.0852532389785
2028-01-20,349.80961333449085,444.26125180832406,528.3223749637782,627.5138383732772,781.7161182917883
2028-01-21,351.8040500960376,444.2065702723016,529.1638285584497,631.8092240880911,785.1741477790534
2028-01-24,347.201582693209,444.2104229580769,528.9655099358542,631.6006702875835,786.3185378507643
2028-01-25,349.7474883109229,444.8516591081527,530.3789371524015,631.7214215924002,786.1755990300095
2028-01-26,348.692429156475,445.87018011071376,532.9543583405022,632.6312746077213,787.4143831301398
2028-01-27,349.47405396991127,445.7998278066009,534.186602310343,631.7568890832825,789.5443915012953
2028-01-28,348.39499956145164,446.1540972668197,535.4848043409547,629.5083157114531,788.635674993316
2028-01-31,346.94596739453675,446.9568191643451,533.6228169837755,630.6988324170013,788.1837700115863
2028-02-01,343.47877670473093,447.39679042112573,533.9458510646764,630.4237219877034,791.2606569332527
2028-02-02,348.29359507819794,446.39540716943577,534.3791203619628,634.0371783659192,793.6171382713843
2028-02-03,349.5108208687872,448.78242169714315,534.0316830697476,631.5188352391501,800.570636822393
2028-02-04,347.3806929612497,447.98977109651406,535.7846328577544,630.3152205245043,794.6195506094165
2028-02-07,347.7608303067112,449.20597221802666,536.9333786380953,631.3923982987869,799.0893961917644
2028-02-08,349.69200928203156,449.3565422868741,535.8495760658745,633.0775230608564,800.4007255033662
2028-02-09,349.62726232583606,451.1164749231448,535.6262212032395,639.2520879105723,804.7478896007482
2028-02-10,351.7830552292632,451.20750851444154,535.4203774585621,637.6615177829893,801.0629894764694
2028-02-11,348.7725642023415,450.5806066386158,538.0737810103435,640.308262617546,803.694008802756
2028-02-14,350.56885773719637,449.58283198363154,539.8988458865688,639.5942118277273,803.2360150286648
2028-02-15,350.3148291292786,450.68449383455015,538.7373498543618,639.2162416397705,809.600531396477
2028-02-16,350.11139482766765,449.75436240916747,538.7880874959516,640.2868496122618,813.5088861768306
2028-02-17,351.3144703754293,449.5686120547936,538.356371826693,640.0971661748607,805.5075407748252
2028-02-18,351.8373998009583,450.6965081207802,540.2656895294883,640.2340293482683,804.933761043776
2028-02-21,350.30382500892944,451.83732903990636,538.9286321237382,638.075978429476,814.952355245966
2028-02-22,352.14325802477566,451.27940549795306,540.1789107470343,637.4663486201273,811.3120757157092
2028-02-23,350.7421499087057,452.2152206802553,540.4608550203495,638.026740215374,811.24706023704
2028-02-24,355.62052889129916,450.9866987547909,540.4991788517625,641.2670265504084,811.2654327928835
2028-02-25,353.23162648135224,452.3699870264355,543.0295959455004,640.6247460338129,812.9099368086343
2028-02-28,353.53676692387114,453.60117222857923,542.9330290491021,643.4476034062337,812.5805204323268
2028-02-29,351.3938417356303,453.99836356829303,543.5810794169557,642.2695912447679,811.8808788800511
2028-03-01,349.46847393615866,453.9704788484268,542.24788803185,645.7315771409478,813.8223871865732
2028-03-02,349.9208035042721,454.2926339534607,544.512837775857,646.2000719950336,813.2991501443126
2028-03-03,352.39935196095354,453.34374580958854,544.8896784417392,649.8483562366198,816.7351517267133
2028-03-06,354.06996338120206,452.6326235056678,544.7083445900337,649.3112348708319,818.2204480744181
2028-03-07,353.6186834510555,453.47885706763816,543.6188729572881,647.4407753502081,822.0057839518602
2028-03-08,351.22573577287244,454.66940459462893,545.7334678543523,649.8038069498368,819.4577644078006
2028-03-09,353.38524152684073,454.54952136489396,545.3400147739626,648.0128947059089,820.3809501382099
2028-03-10,354.0688907416903,455.10285447568737,547.2509035853304,652.2772526070646,814.6046170853027
2028-03-13,355.9243355355933,456.22445440491583,547.0202323338927,651.6778671548731,822.1277003833853
2028-03-14,354.6977586187567,456.3928634904771,548.3376280769428,652.111711519708,827.3300676038373
2028-03-15,352.59675796736303,457.55836062949334,549.4125639873757,657.1526029193402,825.5074483313464
2028-03-16,353.84361891130476,457.5130005821897,551.9131159787034,654.3529787967408,827.181446852865
2028-03-17,351.4216509201565,456.7855224561926,550.2445191181062,653.0779423960082,827.1075100431201
2028-03-20,355.4552857703017,456.96067955477014,551.259806783082,655.3163334265438,832.4693208114148
2028-03-21,355.0611740415925,456.55422595171495,551.359947790243,657.170483543608,833.4537268149404
2028-03-22,353.2397513033895,458.83231330907415,550.8441032947254,656.8468907893464,830.8574919924216
2028-03-23,354.00735874020586,459.8724375790772,549.4676989545726,659.0027413805642,834.5408276944354
2028-03-24,353.967659778378,460.0013925183019,549.9608209096019,655.3989525725543,828.9120930924406
2028-03-27,351.7779888358182,460.4512267889995,550.1280714190573,658.1151183185204,835.9795456244956
2028-03-28,354.083756416884,460.19365840288054,550.1441377984529,659.4421044486809,831.5590857049629
2028-03-29,357.5488805559718,457.7848911746605,550.1440646333044,659.3007426864954,833.8098906606696
2028-03-30,358.2308258791565,459.7416809725978,550.5839410524602,660.017118582002,833.989673704783
2028-03-31,357.71929609752794,461.5165782380519,554.8867279890678,661.5156837003168,841.3079741365506
2028-04-03,357.19963839936776,461.3840051884705,555.0911785581274,662.9317030456792,834.1517078976701
2028-04-04,357.3517087553103,462.3360683130444,555.0807692396772,663.95069902125,844.8451364742818
2028-04-05,358.1699946895535,463.2046128318355,556.634046050588,665.5347741520121,843.8694238598655
2028-04-06,358.5086327659613,462.7842090004759,555.4329892633039,661.9512852003922,844.0212057247513
2028-04-07,358.84918842758594,465.22338404986056,555.1343799917659,662.8595541762488,841.4912629970365
2028-04-10,360.00119850428683,466.42065818445906,556.9331188449225,662.1218477603276,841.8869546801203
2028-04-11,360.5408311059435,465.78052449726994,554.8853010438103,665.401753952653,842.4056385428855
2028-04-12,361.85238249165366,464.3853657714946,556.0186189571234,666.0894670848799,847.1129358607334
2028-04-13,359.15658458859065,465.79848531045855,556.3084914634217,667.5900314384525,845.884351450611
2028-04-14,360.95305157316454,466.05142223527815,559.1477354120148,666.9397943814955,847.0859802214201
2028-04-17,362.33671956365606,467.24797515318784,559.1478126082076,669.5247019616097,847.8106607798198
2028-04-18,363.2535670990006,467.5750535882263,559.4305040469981,671.0164417763634,850.6030116290107
2028-04-19,362.74557013733045,464.5666466422027,558.5373836092517,671.734284652085,850.6412993395103
2028-04-20,363.668767412059,468.1007613706157,559.3990086791514,671.8515812002441,847.7901090590603
2028-04-21,362.6857152833933,469.6710549449096,560.1424115332572,673.1599750652169,854.1181786354238
2028-04-24,365.2438604990814,468.65306724870084,561.9095733835159,674.0390225152754,856.0369800239569
2028-04-25,366.8488619403943,468.7940558467832,563.2347663031608,672.5567204977459,859.8093579041314
2028-04-26,365.4638933781201,468.1210471160292,565.0523527944356,674.104123374921,854.0504326446811
2028-04-27,364.45257665011025,468.0605627766103,565.2358970837148,677.1232908096468,862.9743183842982
2028-04-28,363.9749743906848,468.2817921697537,565.4055587454808,677.7251217304603,861.8149504674769
2028-05-01,364.7120924402819,470.7567768786638,566.2117379077806,678.8115736105356,863.6266996479197
2028-05-02,365.48999594351415,468.5152235501235,565.042091047482,679.4451131822605,866.6650978044945
2028-05-03,366.46728038038674,469.5686729962979,566.1098762008132,680.6960199127784,862.9767400915545
2028-05-04,363.6485286250567,471.9803153527,564.5359512352813,683.0047561308768,864.0888587479138
2028-05-05,366.0229384081383,472.9876774280191,565.4366310785616,677.1884682360022,868.552727293917
2028-05-08,367.56835401236174,472.3334742211092,567.4154762581345,681.7960988087738,866.4308951593819
2028-05-09,365.14254035433174,473.22717106704863,568.7819061951357,680.4860904901328,868.0530798871135
2028-05-10,366.4467736763476,473.5262027342452,570.9283993682938,680.6016254526975,871.4485141395371
2028-05-11,365.5173335527005,471.18156303464934,571.1056813806033,680.8606711264251,869.184276857754
2028-05-12,365.1573483528255,470.68843385984235,572.6943128592641,681.1908648413123,875.5075635054834
2028-05-15,367.8375105677619,472.2005861582617,573.2955926455627,680.4945750714655,875.9267296424797
2028-05-16,368.5452133639352,472.35575333655026,572.3865647280732,684.1460611816418,878.2354953736307
2028-05-17,365.0427966511385,471.85040169948127,575.840214902207,684.0320032804765,882.4768929687755
2028-05-18,367.23127128004535,471.9547837027533,575.1430871835631,685.4674890910533,884.9322609590653
2028-05-19,367.6099793008808,471.4612192948398,571.8289314228068,686.1758642023665,880.8240818031079
2028-05-22,368.5597180355052,473.56152021825915,573.2394378593722,686.486013691905,878.2788921007506
2028-05-23,368.547730396236,473.38996989242736,574.3024320523974,687.8455350929792,882.1644741434304
2028-05-24,368.54873715095516,472.8895601589568,575.225642505153,692.250574604721,878.5006427096719
2028-05-25,368.09813325640437,473.99585562895265,572.685961623198,692.0677526428332,875.2283186681816
2028-05-26,368.3429368751905,474.4363389009052,574.8813889375566,690.4146964258094,876.0703695804511
2028-05-29,366.4103888647487,475.7623387378466,574.371100863546,693.5678919363684,884.1546564720768
2028-05-30,365.34837551452665,477.67890650521554,574.1046598467998,690.8527904320082,887.7398630436345
2028-05-31,366.9212590606926,476.1772750948866,574.3869909264178,695.5656524707573,892.0442874572134
2028-06-01,363.8009913372744,475.35832388992264,574.9799185187195,696.0831746416841,896.3819293322529
2028-06-02,362.5324851443398,475.2083089131686,575.5889207239072,698.4945977368176,898.298644600952
2028-06-05,364.34475345447396,476.41200291358155,577.1245496998822,697.0106103921147,900.9608262865586
2028-06-06,365.2015085185455,478.58578160233026,575.7219494841901,698.7697604422536,902.621353432661
2028-06-07,364.54478328836154,477.42410143929385,578.9082398494835,704.8315287264852,900.9160672074925
2028-06-08,368.1052401253164,474.16787636293856,578.7195571703146,701.729727211214,902.13921305965
2028-06-09,365.6351856410899,477.21770883055035,580.974549610197,706.164051086105,902.8995449442742
2028-06-12,361.08912632448414,477.00541878829597,579.2931941794639,706.6043688666709,901.970695811617
2028-06-13,364.4537460971764,477.5004331251447,581.1545583249216,705.5440153695519,912.0275912278355
2028-06-14,363.92145016984415,481.7304407341164,581.4784684284173,701.4585859935779,907.0381327749067
2028-06-15,366.7583648982255,480.3046691363307,581.8412765785131,703.0973678153754,907.0734281653332
2028-06-16,367.75103089755805,479.77963850607773,581.5102478826637,704.2015890923776,908.2917061641855
2028-06-19,366.0609263934427,481.12701450654214,584.3861003915968,704.0293334675009,909.9673237906995
2028-06-20,366.62225977817445,480.0802442854077,583.7917182011496,703.6282431569139,906.6353138549781
2028-06-21,370.6802845275855,478.2540358944034,585.0420431136447,707.1614037710273,908.5774735911191
2028-06-22,368.7192395187009,480.4989906256229,585.5658324517174,707.1700119325345,913.3745151013962
2028-06-23,366.2634808780385,482.29458090577884,586.5693947692439,707.3197757414043,910.4264560711966
2028-06-26,364.214420652256,482.76631290645315,586.4520031485872,708.6744585395716,915.734301467591
2028-06-27,364.61538931249487,483.1141033552663,586.8264617199085,710.7587696840641,920.5296909692507
2028-06-28,366.10505194408813,483.07013345157327,588.3665723904975,712.2043241332979,918.8733262948552
2028-06-29,367.320184342531,482.46254956742047,588.2497515299995,715.2359619085238,923.2294256597075
2028-06-30,367.0403069802549,483.30292952850675,589.2774702544527,716.0258075516156,923.7157395458573
2028-07-03,370.0143523466075,483.772602585403,590.3198107102871,716.6865980924183,930.7769886595513
2028-07-04,370.42961121043066,483.6059669862635,589.2879794323659,715.9150676653529,928.5307034719136
2028-07-05,370.6048311538797,482.43879235741565,589.06860870121,714.1299558512055,931.2979703350417
2028-07-06,370.2285436097892,483.19311550093,591.5865804749723,715.1247396570334,932.4454963918105
2028-07-07,369.4596690535408,484.21807350168194,590.2214224036796,718.8097046541823,935.1071175384706
2028-07-10,367.96752418622737,485.21195033077106,590.2545104537928,717.4075556826081,932.753326045912
2028-07-11,368.0901091298583,484.03101763447773,591.8559036897141,718.6137517068594,942.0219361551639
2028-07-12,366.6504256901756,485.53520791960625,594.4999491882909,722.0554862565574,943.738508526941
2028-07-13,366.4865191034002,485.7045452392723,592.5690577257353,724.243845875346,952.4834093265501
2028-07-14,369.10261151227877,484.85924757868617,594.3906012571774,726.4098623960374,946.1203740853139
2028-07-17,366.88520007557383,488.4872671143466,593.3822318403272,724.8382791924661,946.7261154771477
2028-07-18,368.0604121200664,488.701512112381,593.0005326772064,723.0478419395145,941.6987412280661
2028-07-19,368.9744589782245,487.54631211501567,593.3476216436607,727.2197001701775,945.7128701846691
2028-07-20,372.1655410120695,488.0190368016243,596.7169433703019,727.600156860838,943.3714376069622
2028-07-21,375.9406590653543,487.9341138674889,594.6228332452738,729.6321866439773,940.2162394019355
2028-07-24,372.23899371726355,489.6211540413695,597.2802685909498,731.4192174451745,946.3236901795224
2028-07-25,371.3586697732967,489.6253421020909,594.513395262272,730.2731490500996,949.3561631504753
2028-07-26,372.19173148425307,488.65075210825944,595.839085343125,728.1131910396399,949.3231761768569
2028-07-27,375.3365328304135,489.2371302223082,597.5140631577541,727.2546625562677,954.6986478517617
2028-07-28,373.9073963603331,489.9077647094718,599.0379692130755,729.0930209914624,951.089027482468
2028-07-31,375.8759564352765,491.42500200434927,600.1546754049928,730.7887945835107,953.4549960699208
2028-08-01,376.6510442649861,490.8352758741712,603.5510601568792,731.4871590752839,956.6923079615785
2028-08-02,376.8758663827881,491.49210379750565,604.0188763163831,731.7371463798038,954.0344676322409
2028-08-03,378.69254420762394,492.5916622638618,603.9004251462646,734.521539370619,963.1871836917788
2028-08-04,378.68902380842064,492.792700266614,606.6657322359588,734.7607161900432,962.0860360943502
2028-08-07,379.6943710940203,494.316428194374,605.6614210779901,734.0590983087449,966.122951269613
2028-08-08,379.437325832882,495.1910532454358,606.5480621547034,735.7276353727898,970.5355203956693
2028-08-09,377.36255911461524,496.2310521498056,604.9639170795342,735.4956339482612,968.7529673925021
2028-08-10,377.2548514975723,495.15631863444986,606.0544049578369,736.1646887394868,968.4899770887529
2028-08-11,377.4113634116185,495.9799486198167,608.4756975748533,739.3288440817711,971.6802578717804
2028-08-14,378.25055194866906,496.07300923266143,606.6689156495918,740.3454143659887,970.3287968339205
2028-08-15,377.60430161587226,496.84754373946373,606.2275904345324,741.0815869897189,967.803998266419
2028-08-16,379.80836969104956,500.2466413904909,610.8960902204394,741.9874756497267,967.2127962413813
2028-08-17,380.1347160307843,501.3924576808463,610.8613299353058,741.9736265243151,978.3171813177173
2028-08-18,380.2621159211628,498.7717534931137,610.8727090960356,739.5744132816559,967.0867900970145
2028-08-21,379.7410980804792,497.40009597458175,610.513560002466,739.3979008032977,977.212300129502
2028-08-22,383.37298880333,495.61327499423686,612.06858258359,743.2520944776825,982.4047255771698
2028-08-23,379.83396293465995,497.52598148040965,611.1204581364784,742.2174095549477,982.9066982333267
2028-08-24,379.96499443228663,498.47818896064274,613.9025547837776,741.365687260899,990.907877743278
2028-08-25,379.4349320424655,498.3945024116503,614.0834631285984,742.4204997911363,989.2129277592817
2028-08-28,381.09151876106654,501.2090125772445,613.3922582023843,744.7105866166364,988.7378597621592
2028-08-29,380.56093876592246,503.4229583608034,611.0471586916611,741.7473250378806,988.4908423068322
2028-08-30,381.6758040832943,502.444219286577,612.5488478617499,742.9797802265869,988.7345560665595
2028-08-31,379.869530036363,502.702519998583,613.8333674427207,742.0020241116285,993.8567593529148
2028-09-01,384.7145315692752,503.9578945175982,614.9313940328818,741.7928481008877,990.7131553005089
2028-09-04,383.14977067833206,504.25801889313,614.3849854362546,746.3377433112348,994.2510228500281
2028-09-05,383.733461290386,503.2060037493777,615.0952908012812,742.8934854778161,988.7088810997612
2028-09-06,388.4098543617177,506.10883344053656,615.2571568897365,745.7160545621921,990.2793344980612
2028-09-07,385.945438456588,504.136155542803,617.301340897211,746.9890011826708,998.5457583084626
2028-09-08,387.53910611836125,507.6670735948901,615.4858520065361,750.2637055610232,995.5539243972989
2028-09-11,386.57708631955586,508.1181475119507,616.4789382083334,751.9186750922352,999.2209462954222
2028-09-12,388.98551181203067,506.63543507674683,616.7319410274285,752.6868648498103,993.8073989211944
2028-09-13,392.565369182914,508.8326138578451,617.1608296950302,756.0694508869087,1004.9163651002226
